S10.G00.00.001,'Banco'
S21.G00.23.002,'920'
S21.G00.23.004,'511.45'
S21.G00.23.001,'027'
S21.G00.23.002,'920'
S21.G00.23.004,'10966.91'
S21.G00.23.001,'100'
S21.G00.23.002,'920'
S21.G00.23.003,'0.55'
S21.G00.23.004,'10966.91'
S21.G00.23.001,'100'
S21.G00.23.002,'921'
S21.G00.23.004,'10966.91'
S21.G00.23.001,'236'
S21.G00.23.002,'920'
S21.G00.23.004,'10966.91'
S21.G00.23.001,'260'
S21.G00.23.002,'920'
S21.G00.23.004,'11128.77'
S21.G00.23.001,'479'
S21.G00.23.002,'920'
S21.G00.23.004,'360.09'
S21.G00.23.001,'668'
S21.G00.23.002,'921'
S21.G00.23.005,'948.38'
S21.G00.23.001,'772'
S21.G00.23.002,'920'
S21.G00.23.004,'10966.91'
S21.G00.23.001,'900'
S21.G00.23.002,'920'
S21.G00.23.003,'1.85'
S21.G00.23.004,'10966.91'
S21.G00.23.006,'69382'
S21.G00.23.001,'937'
S21.G00.23.002,'920'
S21.G00.23.004,'10966.91'
S21.G00.23.001,'971'
S21.G00.23.002,'920'
S21.G00.23.004,'10966.91'
S21.G00.23.001,'992'
S21.G00.23.002,'920'
S21.G00.23.004,'10966.91'
S21.G00.30.002,'BANBANASTE'
S21.G00.30.003,'BANBANASTE'
S21.G00.30.004,'Lucas'
S21.G00.30.005,'01'
S21.G00.30.006,'09071998'
S21.G00.30.007,'LYON'
S21.G00.30.008,'10 Chemin des Cornures'
S21.G00.30.009,'69290'
S21.G00.30.010,'GREZIEU LA VARENNE'
S21.G00.30.013,'01'
S21.G00.30.014,'69'
S21.G00.30.015,'FR'
S21.G00.30.018,'lucas.banbanaste@gmail.com'
S21.G00.30.019,'PIMEN12P14'
S21.G00.30.020,'144526247014'
S21.G00.40.001,'21082023'
S21.G00.40.002,'05'
S21.G00.40.003,'04'
S21.G00.40.004,'543F'
S21.G00.40.006,'Consultant en recrutement'
S21.G00.40.007,'01'
S21.G00.40.008,'99'
S21.G00.40.009,'00062'
S21.G00.40.011,'10'
S21.G00.40.012,'151.67'
S21.G00.40.013,'151.67'
S21.G00.40.014,'10'
S21.G00.40.016,'99'
S21.G00.40.017,'1413'
S21.G00.40.018,'200'
S21.G00.40.019,'44526247000120'
S21.G00.40.020,'200'
S21.G00.40.024,'99'
S21.G00.40.026,'99'
S21.G00.40.036,'03'
S21.G00.40.037,'03'
S21.G00.40.039,'200'
S21.G00.40.040,'745BC'
S21.G00.40.043,'0.55'
S21.G00.70.004,'AS2019168'
S21.G00.70.005,'01EP'
S21.G00.70.012,'9'
S21.G00.70.013,'7'
S21.G00.70.004,'AP2019170'
S21.G00.70.005,'03NC'
S21.G00.70.012,'11'
S21.G00.70.013,'9'
S21.G00.71.002,'RUAA'
S21.G00.50.001,'31082023'
S21.G00.50.002,'710.04'
S21.G00.50.003,'01'
S21.G00.50.004,'642.14'
S21.G00.50.006,'0.00'
S21.G00.50.007,'13'
S21.G00.50.008,'-1'
S21.G00.50.009,'0.00'
S21.G00.50.013,'710.04'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00062'
S21.G00.51.011,'027'
S21.G00.51.013,'646.86'
S21.G00.51.001,'21082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00062'
S21.G00.51.011,'001'
S21.G00.51.013,'872.29'
S21.G00.51.001,'21082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00062'
S21.G00.51.011,'002'
S21.G00.51.013,'872.29'
S21.G00.53.001,'02'
S21.G00.53.002,'88.67'
S21.G00.53.003,'10'
S21.G00.53.001,'01'
S21.G00.53.002,'63.00'
S21.G00.53.003,'10'
S21.G00.53.001,'01'
S21.G00.53.002,'11.00'
S21.G00.53.003,'40'
S21.G00.51.001,'21082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00062'
S21.G00.51.011,'003'
S21.G00.51.013,'872.29'
S21.G00.51.001,'21082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00062'
S21.G00.51.011,'010'
S21.G00.51.013,'2100.00'
S21.G00.54.001,'08'
S21.G00.54.002,'-34.20'
S21.G00.54.003,'21082023'
S21.G00.54.004,'31082023'
S21.G00.78.001,'02'
S21.G00.78.002,'21082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'872.29'
S21.G00.81.001,'076'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'872.29'
S21.G00.81.004,'134.77'
S21.G00.81.007,'15.45'
S21.G00.78.001,'03'
S21.G00.78.002,'21082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'872.29'
S21.G00.79.001,'01'
S21.G00.79.004,'1747.24'
S21.G00.81.001,'018'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'872.29'
S21.G00.81.004,'-229.41'
S21.G00.81.001,'045'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'872.29'
S21.G00.81.004,'4.80'
S21.G00.81.007,'0.55'
S21.G00.81.001,'049'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'872.29'
S21.G00.81.004,'4.36'
S21.G00.81.007,'0.50'
S21.G00.81.001,'068'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'872.29'
S21.G00.81.004,'2.62'
S21.G00.81.007,'0.30'
S21.G00.81.001,'074'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'872.29'
S21.G00.81.004,'30.09'
S21.G00.81.007,'3.45'
S21.G00.81.001,'075'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'872.29'
S21.G00.81.004,'61.06'
S21.G00.81.007,'7.00'
S21.G00.81.001,'076'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'872.29'
S21.G00.81.004,'20.06'
S21.G00.81.007,'2.30'
S21.G00.81.001,'100'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'872.29'
S21.G00.81.004,'0.14'
S21.G00.81.007,'0.02'
S21.G00.81.001,'105'
S21.G00.81.004,'87.40'
S21.G00.81.001,'106'
S21.G00.81.003,'872.29'
S21.G00.81.004,'-52.42'
S21.G00.81.001,'128'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'872.29'
S21.G00.81.004,'8.72'
S21.G00.81.007,'1.00'
S21.G00.81.001,'130'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'872.29'
S21.G00.81.004,'5.15'
S21.G00.81.007,'0.59'
S21.G00.78.001,'04'
S21.G00.78.002,'21082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'900.40'
S21.G00.81.001,'072'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'900.40'
S21.G00.81.004,'82.84'
S21.G00.81.007,'9.20'
S21.G00.81.001,'079'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'900.40'
S21.G00.81.004,'4.50'
S21.G00.81.007,'0.50'
S21.G00.78.001,'05'
S21.G00.78.002,'21082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'44.15'
S21.G00.81.001,'071'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'44.15'
S21.G00.81.004,'3.53'
S21.G00.81.007,'8.00'
S21.G00.78.001,'07'
S21.G00.78.002,'21082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'872.29'
S21.G00.81.001,'040'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'872.29'
S21.G00.81.004,'35.33'
S21.G00.81.007,'4.05'
S21.G00.81.001,'048'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'872.29'
S21.G00.81.004,'1.31'
S21.G00.81.007,'0.15'
S21.G00.78.001,'31'
S21.G00.78.002,'21082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'0.00'
S21.G00.78.005,'11'
S21.G00.79.001,'11'
S21.G00.79.004,'872.29'
S21.G00.79.001,'13'
S21.G00.79.004,'0.00'
S21.G00.79.001,'20'
S21.G00.79.004,'0.00'
S21.G00.81.001,'059'
S21.G00.81.004,'4.72'
S21.G00.78.001,'31'
S21.G00.78.002,'21082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'0.00'
S21.G00.78.005,'9'
S21.G00.79.001,'18'
S21.G00.79.004,'3666.00'
S21.G00.81.001,'059'
S21.G00.81.004,'83.58'
S21.G00.78.001,'57'
S21.G00.78.002,'21082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'872.29'
S21.G00.81.001,'081'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'872.29'
S21.G00.81.004,'16.14'
S21.G00.81.005,'69382'
S21.G00.81.007,'1.85'
S21.G00.86.001,'07'
S21.G00.86.002,'02'
S21.G00.86.003,'1'
S21.G00.86.005,'00062'
S21.G00.30.001,'2000307010062'
S21.G00.30.002,'BARBE'
S21.G00.30.003,'BARBE'
S21.G00.30.004,'Alexiane'
S21.G00.30.005,'02'
S21.G00.30.006,'05032000'
S21.G00.30.007,'ANNONAY'
S21.G00.30.008,'61 rue des Tables Claudiennes'
S21.G00.30.009,'69001'
S21.G00.30.010,'LYON 01'
S21.G00.30.013,'01'
S21.G00.30.014,'07'
S21.G00.30.015,'FR'
S21.G00.30.018,'barbealexiane05@gmail.com'
S21.G00.30.019,'PIMEN12P10'
S21.G00.40.001,'05092022'
S21.G00.40.002,'05'
S21.G00.40.003,'04'
S21.G00.40.004,'543G'
S21.G00.40.006,'Chargée de Recrutement'
S21.G00.40.007,'01'
S21.G00.40.008,'99'
S21.G00.40.009,'00058'
S21.G00.40.010,'07082023'
S21.G00.40.011,'10'
S21.G00.40.012,'151.67'
S21.G00.40.013,'151.67'
S21.G00.40.014,'10'
S21.G00.40.016,'99'
S21.G00.40.017,'1413'
S21.G00.40.018,'200'
S21.G00.40.019,'44526247000120'
S21.G00.40.020,'200'
S21.G00.40.024,'99'
S21.G00.40.026,'99'
S21.G00.40.036,'03'
S21.G00.40.037,'03'
S21.G00.40.039,'200'
S21.G00.40.040,'745BC'
S21.G00.40.043,'0.55'
S21.G00.62.001,'07082023'
S21.G00.62.002,'043'
S21.G00.62.006,'07082023'
S21.G00.70.004,'AS2019168'
S21.G00.70.005,'01EP'
S21.G00.70.012,'9'
S21.G00.70.013,'7'
S21.G00.70.004,'AP2019170'
S21.G00.70.005,'03NC'
S21.G00.70.012,'11'
S21.G00.70.013,'9'
S21.G00.71.002,'RUAA'
S21.G00.50.001,'31082023'
S21.G00.50.002,'1795.52'
S21.G00.50.003,'01'
S21.G00.50.004,'1689.67'
S21.G00.50.006,'4.40'
S21.G00.50.007,'01'
S21.G00.50.008,'275920248'
S21.G00.50.009,'79.00'
S21.G00.50.013,'1795.52'
S21.G00.51.001,'01082023'
S21.G00.51.002,'07082023'
S21.G00.51.010,'00058'
S21.G00.51.011,'001'
S21.G00.51.013,'2200.55'
S21.G00.51.001,'01082023'
S21.G00.51.002,'07082023'
S21.G00.51.010,'00058'
S21.G00.51.011,'002'
S21.G00.51.013,'2200.55'
S21.G00.53.001,'02'
S21.G00.53.002,'116.67'
S21.G00.53.003,'10'
S21.G00.53.001,'01'
S21.G00.53.002,'7.00'
S21.G00.53.003,'40'
S21.G00.53.001,'01'
S21.G00.53.002,'35.00'
S21.G00.53.003,'10'
S21.G00.51.001,'01082023'
S21.G00.51.002,'07082023'
S21.G00.51.010,'00058'
S21.G00.51.011,'003'
S21.G00.51.013,'2200.55'
S21.G00.51.001,'01082023'
S21.G00.51.002,'07082023'
S21.G00.51.010,'00058'
S21.G00.51.011,'010'
S21.G00.51.013,'2100.00'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00058'
S21.G00.51.011,'027'
S21.G00.51.013,'2213.00'
S21.G00.54.001,'08'
S21.G00.54.002,'-15.20'
S21.G00.54.003,'01082023'
S21.G00.54.004,'31082023'
S21.G00.78.001,'02'
S21.G00.78.002,'01082023'
S21.G00.78.003,'07082023'
S21.G00.78.004,'2200.55'
S21.G00.81.001,'076'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2200.55'
S21.G00.81.004,'339.98'
S21.G00.81.007,'15.45'
S21.G00.78.001,'03'
S21.G00.78.002,'01082023'
S21.G00.78.003,'07082023'
S21.G00.78.004,'2200.55'
S21.G00.79.001,'01'
S21.G00.79.004,'1747.24'
S21.G00.81.001,'018'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2200.55'
S21.G00.81.004,'-260.26'
S21.G00.81.001,'045'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2200.55'
S21.G00.81.004,'12.10'
S21.G00.81.007,'0.55'
S21.G00.81.001,'049'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2200.55'
S21.G00.81.004,'11.00'
S21.G00.81.007,'0.50'
S21.G00.81.001,'068'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2200.55'
S21.G00.81.004,'6.60'
S21.G00.81.007,'0.30'
S21.G00.81.001,'074'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2200.55'
S21.G00.81.004,'75.92'
S21.G00.81.007,'3.45'
S21.G00.81.001,'075'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2200.55'
S21.G00.81.004,'154.04'
S21.G00.81.007,'7.00'
S21.G00.81.001,'076'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2200.55'
S21.G00.81.004,'50.61'
S21.G00.81.007,'2.30'
S21.G00.81.001,'100'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2200.55'
S21.G00.81.004,'0.35'
S21.G00.81.007,'0.02'
S21.G00.81.001,'105'
S21.G00.81.004,'220.49'
S21.G00.81.001,'106'
S21.G00.81.003,'2200.55'
S21.G00.81.004,'-60.28'
S21.G00.81.001,'128'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2200.55'
S21.G00.81.004,'22.01'
S21.G00.81.007,'1.00'
S21.G00.81.001,'130'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2200.55'
S21.G00.81.004,'12.98'
S21.G00.81.007,'0.59'
S21.G00.78.001,'04'
S21.G00.78.002,'01082023'
S21.G00.78.003,'07082023'
S21.G00.78.004,'2208.94'
S21.G00.81.001,'072'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2208.94'
S21.G00.81.004,'203.22'
S21.G00.81.007,'9.20'
S21.G00.81.001,'079'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2208.94'
S21.G00.81.004,'11.04'
S21.G00.81.007,'0.50'
S21.G00.78.001,'05'
S21.G00.78.002,'01082023'
S21.G00.78.003,'07082023'
S21.G00.78.004,'559.18'
S21.G00.81.001,'071'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'47.73'
S21.G00.81.004,'3.82'
S21.G00.81.007,'8.00'
S21.G00.81.001,'071'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'511.45'
S21.G00.81.004,'102.29'
S21.G00.81.007,'20.00'
S21.G00.78.001,'07'
S21.G00.78.002,'01082023'
S21.G00.78.003,'07082023'
S21.G00.78.004,'2200.55'
S21.G00.81.001,'040'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2200.55'
S21.G00.81.004,'89.12'
S21.G00.81.007,'4.05'
S21.G00.81.001,'048'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2200.55'
S21.G00.81.004,'3.30'
S21.G00.81.007,'0.15'
S21.G00.78.001,'31'
S21.G00.78.002,'01082023'
S21.G00.78.003,'07082023'
S21.G00.78.004,'0.00'
S21.G00.78.005,'11'
S21.G00.79.001,'11'
S21.G00.79.004,'2200.55'
S21.G00.79.001,'13'
S21.G00.79.004,'0.00'
S21.G00.79.001,'20'
S21.G00.79.004,'0.00'
S21.G00.81.001,'059'
S21.G00.81.004,'11.88'
S21.G00.78.001,'31'
S21.G00.78.002,'01082023'
S21.G00.78.003,'07082023'
S21.G00.78.004,'0.00'
S21.G00.78.005,'9'
S21.G00.79.001,'18'
S21.G00.79.004,'3666.00'
S21.G00.81.001,'059'
S21.G00.81.004,'83.58'
S21.G00.78.001,'57'
S21.G00.78.002,'01082023'
S21.G00.78.003,'07082023'
S21.G00.78.004,'2200.55'
S21.G00.81.001,'081'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2200.55'
S21.G00.81.004,'40.71'
S21.G00.81.005,'69382'
S21.G00.81.007,'1.85'
S21.G00.86.001,'07'
S21.G00.86.002,'02'
S21.G00.86.003,'12'
S21.G00.86.005,'00058'
S21.G00.30.001,'1920594028216'
S21.G00.30.002,'GRANDJEAN'
S21.G00.30.003,'GRANDJEAN'
S21.G00.30.004,'Antoine'
S21.G00.30.005,'01'
S21.G00.30.006,'01051992'
S21.G00.30.007,'CRETEIL'
S21.G00.30.008,'31 Rue du Repos'
S21.G00.30.009,'69007'
S21.G00.30.010,'LYON'
S21.G00.30.013,'01'
S21.G00.30.014,'94'
S21.G00.30.015,'FR'
S21.G00.30.018,'a05grandjean@gmail.com'
S21.G00.30.019,'PIMEN12P13'
S21.G00.40.001,'20072023'
S21.G00.40.002,'05'
S21.G00.40.003,'04'
S21.G00.40.004,'543f'
S21.G00.40.006,'Consultant en Recrutement'
S21.G00.40.007,'01'
S21.G00.40.008,'99'
S21.G00.40.009,'00060'
S21.G00.40.011,'10'
S21.G00.40.012,'151.67'
S21.G00.40.013,'151.67'
S21.G00.40.014,'10'
S21.G00.40.016,'99'
S21.G00.40.017,'1413'
S21.G00.40.018,'200'
S21.G00.40.019,'44526247000120'
S21.G00.40.020,'200'
S21.G00.40.024,'99'
S21.G00.40.026,'99'
S21.G00.40.036,'03'
S21.G00.40.037,'03'
S21.G00.40.039,'200'
S21.G00.40.040,'745BC'
S21.G00.40.043,'0.55'
S21.G00.60.001,'04'
S21.G00.60.002,'10082023'
S21.G00.60.003,'11082023'
S21.G00.60.004,'02'
S21.G00.60.010,'14082023'
S21.G00.60.011,'01'
S21.G00.70.004,'AS2019168'
S21.G00.70.005,'01EP'
S21.G00.70.012,'9'
S21.G00.70.013,'7'
S21.G00.70.004,'AP2019170'
S21.G00.70.005,'03NC'
S21.G00.70.012,'11'
S21.G00.70.013,'9'
S21.G00.71.002,'RUAA'
S21.G00.50.001,'31082023'
S21.G00.50.002,'1713.35'
S21.G00.50.003,'01'
S21.G00.50.004,'1610.37'
S21.G00.50.006,'2.10'
S21.G00.50.007,'13'
S21.G00.50.008,'-1'
S21.G00.50.009,'35.98'
S21.G00.50.013,'1713.35'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00060'
S21.G00.51.011,'001'
S21.G00.51.013,'2100.00'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00060'
S21.G00.51.011,'002'
S21.G00.51.013,'2100.00'
S21.G00.53.001,'01'
S21.G00.53.002,'151.67'
S21.G00.53.003,'10'
S21.G00.53.001,'01'
S21.G00.53.002,'31.00'
S21.G00.53.003,'40'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00060'
S21.G00.51.011,'003'
S21.G00.51.013,'2100.00'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00060'
S21.G00.51.011,'010'
S21.G00.51.013,'2100.00'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00060'
S21.G00.51.011,'027'
S21.G00.51.013,'1621.71'
S21.G00.54.001,'09'
S21.G00.54.002,'83.28'
S21.G00.54.003,'01082023'
S21.G00.54.004,'31082023'
S21.G00.54.001,'08'
S21.G00.54.002,'-83.60'
S21.G00.54.003,'01082023'
S21.G00.54.004,'31082023'
S21.G00.78.001,'02'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'2100.00'
S21.G00.81.001,'076'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'324.45'
S21.G00.81.007,'15.45'
S21.G00.78.001,'03'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'2100.00'
S21.G00.79.001,'01'
S21.G00.79.004,'1747.24'
S21.G00.81.001,'018'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'-304.92'
S21.G00.81.001,'045'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'11.55'
S21.G00.81.007,'0.55'
S21.G00.81.001,'049'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'10.50'
S21.G00.81.007,'0.50'
S21.G00.81.001,'068'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'6.30'
S21.G00.81.007,'0.30'
S21.G00.81.001,'074'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'72.45'
S21.G00.81.007,'3.45'
S21.G00.81.001,'075'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'147.00'
S21.G00.81.007,'7.00'
S21.G00.81.001,'076'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'48.30'
S21.G00.81.007,'2.30'
S21.G00.81.001,'100'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'0.34'
S21.G00.81.007,'0.02'
S21.G00.81.001,'105'
S21.G00.81.004,'210.42'
S21.G00.81.001,'106'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'-69.72'
S21.G00.81.001,'128'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'21.00'
S21.G00.81.007,'1.00'
S21.G00.81.001,'130'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'12.39'
S21.G00.81.007,'0.59'
S21.G00.78.001,'04'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'2109.88'
S21.G00.81.001,'072'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2109.88'
S21.G00.81.004,'194.11'
S21.G00.81.007,'9.20'
S21.G00.81.001,'079'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2109.88'
S21.G00.81.004,'10.55'
S21.G00.81.007,'0.50'
S21.G00.78.001,'05'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'47.46'
S21.G00.81.001,'071'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'47.46'
S21.G00.81.004,'3.80'
S21.G00.81.007,'8.00'
S21.G00.78.001,'07'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'2100.00'
S21.G00.81.001,'040'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'85.05'
S21.G00.81.007,'4.05'
S21.G00.81.001,'048'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2100.00'
S21.G00.81.004,'3.15'
S21.G00.81.007,'0.15'
S21.G00.78.001,'31'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'0.00'
S21.G00.78.005,'11'
S21.G00.79.001,'11'
S21.G00.79.004,'2100.00'
S21.G00.79.001,'13'
S21.G00.79.004,'0.00'
S21.G00.79.001,'20'
S21.G00.79.004,'0.00'
S21.G00.81.001,'059'
S21.G00.81.004,'11.34'
S21.G00.78.001,'31'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'0.00'
S21.G00.78.005,'9'
S21.G00.79.001,'18'
S21.G00.79.004,'3666.00'
S21.G00.81.001,'059'
S21.G00.81.004,'83.58'
S21.G00.78.001,'57'
