S10.G00.00.001,'Banco'
S21.G00.23.002,'920'
S21.G00.23.004,'5161.66'
S21.G00.23.001,'668'
S21.G00.23.002,'921'
S21.G00.23.005,'509.19'
S21.G00.23.001,'772'
S21.G00.23.002,'920'
S21.G00.23.004,'20859.69'
S21.G00.23.001,'900'
S21.G00.23.002,'920'
S21.G00.23.003,'2.00'
S21.G00.23.004,'20859.69'
S21.G00.23.006,'44109'
S21.G00.23.001,'937'
S21.G00.23.002,'920'
S21.G00.23.004,'20859.69'
S21.G00.23.001,'971'
S21.G00.23.002,'920'
S21.G00.23.004,'20859.69'
S21.G00.23.001,'992'
S21.G00.23.002,'920'
S21.G00.23.004,'20859.69'
S21.G00.30.001,'1991285047235'
S21.G00.30.002,'FORRE'
S21.G00.30.003,'FORRE'
S21.G00.30.004,'Nathan'
S21.G00.30.005,'01'
S21.G00.30.006,'09121999'
S21.G00.30.007,'CHALLANS'
S21.G00.30.008,'7 Rue de la Galissonnière'
S21.G00.30.009,'44000'
S21.G00.30.010,'NANTES'
S21.G00.30.013,'01'
S21.G00.30.014,'85'
S21.G00.30.015,'FR'
S21.G00.30.018,'forre.nathan138@gmail.com'
S21.G00.30.019,'PIMEN14P1'
S21.G00.40.001,'10082020'
S21.G00.40.002,'06'
S21.G00.40.003,'04'
S21.G00.40.004,'543f'
S21.G00.40.006,'Consultant en recrutement'
S21.G00.40.007,'01'
S21.G00.40.008,'99'
S21.G00.40.009,'00034'
S21.G00.40.011,'10'
S21.G00.40.012,'151.67'
S21.G00.40.013,'151.67'
S21.G00.40.014,'10'
S21.G00.40.016,'99'
S21.G00.40.017,'1413'
S21.G00.40.018,'200'
S21.G00.40.019,'44526247000153'
S21.G00.40.020,'200'
S21.G00.40.024,'99'
S21.G00.40.026,'99'
S21.G00.40.036,'03'
S21.G00.40.037,'03'
S21.G00.40.039,'200'
S21.G00.40.040,'745BC'
S21.G00.40.043,'0.55'
S21.G00.70.004,'AP2019170'
S21.G00.70.005,'03NC'
S21.G00.70.012,'13'
S21.G00.70.013,'11'
S21.G00.70.004,'AS2019168'
S21.G00.70.005,'01EP'
S21.G00.70.012,'11'
S21.G00.70.013,'9'
S21.G00.71.002,'RUAA'
S21.G00.50.001,'31082023'
S21.G00.50.002,'3206.85'
S21.G00.50.003,'01'
S21.G00.50.004,'3051.58'
S21.G00.50.006,'7.60'
S21.G00.50.007,'01'
S21.G00.50.008,'275977647'
S21.G00.50.009,'243.72'
S21.G00.50.013,'3206.85'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00034'
S21.G00.51.011,'001'
S21.G00.51.013,'3930.44'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00034'
S21.G00.51.011,'002'
S21.G00.51.013,'3930.44'
S21.G00.53.001,'01'
S21.G00.53.002,'31.00'
S21.G00.53.003,'40'
S21.G00.53.001,'01'
S21.G00.53.002,'151.67'
S21.G00.53.003,'10'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00034'
S21.G00.51.011,'003'
S21.G00.51.013,'3930.44'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00034'
S21.G00.51.011,'010'
S21.G00.51.013,'2300.00'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00034'
S21.G00.51.011,'027'
S21.G00.51.013,'3072.80'
S21.G00.78.001,'02'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'3666.00'
S21.G00.81.001,'076'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'3666.00'
S21.G00.81.004,'566.40'
S21.G00.81.007,'15.45'
S21.G00.78.001,'03'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'3930.44'
S21.G00.79.001,'01'
S21.G00.79.004,'1747.24'
S21.G00.81.001,'045'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'3930.44'
S21.G00.81.004,'21.62'
S21.G00.81.007,'0.55'
S21.G00.81.001,'049'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'3930.44'
S21.G00.81.004,'19.65'
S21.G00.81.007,'0.50'
S21.G00.81.001,'068'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'3930.44'
S21.G00.81.004,'11.79'
S21.G00.81.007,'0.30'
S21.G00.81.001,'074'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'3930.44'
S21.G00.81.004,'135.60'
S21.G00.81.007,'3.45'
S21.G00.81.001,'075'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'3930.44'
S21.G00.81.004,'275.13'
S21.G00.81.007,'7.00'
S21.G00.81.001,'076'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'3930.44'
S21.G00.81.004,'90.40'
S21.G00.81.007,'2.30'
S21.G00.81.001,'100'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'3930.44'
S21.G00.81.004,'0.63'
S21.G00.81.007,'0.02'
S21.G00.81.001,'105'
S21.G00.81.004,'445.33'
S21.G00.81.001,'128'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'3930.44'
S21.G00.81.004,'39.30'
S21.G00.81.007,'1.00'
S21.G00.81.001,'130'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'3930.44'
S21.G00.81.004,'23.19'
S21.G00.81.007,'0.59'
S21.G00.78.001,'04'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'3913.14'
S21.G00.81.001,'072'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'3913.14'
S21.G00.81.004,'360.01'
S21.G00.81.007,'9.20'
S21.G00.81.001,'079'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'3913.14'
S21.G00.81.004,'19.57'
S21.G00.81.007,'0.50'
S21.G00.78.001,'05'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'52.40'
S21.G00.81.001,'071'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'52.40'
S21.G00.81.004,'4.19'
S21.G00.81.007,'8.00'
S21.G00.78.001,'07'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'3930.44'
S21.G00.81.001,'040'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'3930.44'
S21.G00.81.004,'159.18'
S21.G00.81.007,'4.05'
S21.G00.81.001,'048'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'3930.44'
S21.G00.81.004,'5.90'
S21.G00.81.007,'0.15'
S21.G00.78.001,'31'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'0.00'
S21.G00.78.005,'13'
S21.G00.79.001,'11'
S21.G00.79.004,'3666.00'
S21.G00.79.001,'13'
S21.G00.79.004,'264.44'
S21.G00.81.001,'059'
S21.G00.81.004,'21.22'
S21.G00.78.001,'31'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'0.00'
S21.G00.78.005,'11'
S21.G00.79.001,'18'
S21.G00.79.004,'3666.00'
S21.G00.79.001,'20'
S21.G00.79.004,'0.00'
S21.G00.81.001,'059'
S21.G00.81.004,'83.58'
S21.G00.78.001,'57'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'3930.44'
S21.G00.81.001,'081'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'3930.44'
S21.G00.81.004,'78.61'
S21.G00.81.005,'44109'
S21.G00.81.007,'2.00'
S21.G00.86.001,'07'
S21.G00.86.002,'02'
S21.G00.86.003,'37'
S21.G00.86.005,'00034'
S21.G00.30.001,'2950744309089'
S21.G00.30.002,'LECORNET'
S21.G00.30.003,'LECORNET'
S21.G00.30.004,'Marine'
S21.G00.30.005,'02'
S21.G00.30.006,'29071995'
S21.G00.30.007,'NANTES'
S21.G00.30.008,'17 rue de la Porte Gellee'
S21.G00.30.009,'44200'
S21.G00.30.010,'NANTES'
S21.G00.30.013,'01'
S21.G00.30.014,'44'
S21.G00.30.015,'FR'
S21.G00.30.018,'lecornet.marine@hotmail.fr'
S21.G00.30.019,'PIMEN14P5'
S21.G00.40.001,'15022021'
S21.G00.40.002,'06'
S21.G00.40.003,'04'
S21.G00.40.004,'543F'
S21.G00.40.006,'Consultante en recrutement'
S21.G00.40.007,'01'
S21.G00.40.008,'99'
S21.G00.40.009,'00039'
S21.G00.40.011,'10'
S21.G00.40.012,'151.67'
S21.G00.40.013,'151.67'
S21.G00.40.014,'10'
S21.G00.40.016,'99'
S21.G00.40.017,'1413'
S21.G00.40.018,'200'
S21.G00.40.019,'44526247000153'
S21.G00.40.020,'200'
S21.G00.40.024,'99'
S21.G00.40.026,'99'
S21.G00.40.036,'03'
S21.G00.40.037,'03'
S21.G00.40.039,'200'
S21.G00.40.040,'745BC'
S21.G00.40.043,'0.55'
S21.G00.70.004,'AP2019170'
S21.G00.70.005,'03NC'
S21.G00.70.012,'13'
S21.G00.70.013,'11'
S21.G00.70.004,'AS2019168'
S21.G00.70.005,'01EP'
S21.G00.70.012,'11'
S21.G00.70.013,'9'
S21.G00.71.002,'RUAA'
S21.G00.50.001,'31082023'
S21.G00.50.002,'3677.32'
S21.G00.50.003,'01'
S21.G00.50.004,'3504.56'
S21.G00.50.006,'8.00'
S21.G00.50.007,'01'
S21.G00.50.008,'275977647'
S21.G00.50.009,'294.19'
S21.G00.50.013,'3677.32'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00039'
S21.G00.51.011,'001'
S21.G00.51.013,'4542.73'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00039'
S21.G00.51.011,'002'
S21.G00.51.013,'4542.73'
S21.G00.53.001,'01'
S21.G00.53.002,'31.00'
S21.G00.53.003,'40'
S21.G00.53.001,'01'
S21.G00.53.002,'151.67'
S21.G00.53.003,'10'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00039'
S21.G00.51.011,'003'
S21.G00.51.013,'4542.73'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00039'
S21.G00.51.011,'010'
S21.G00.51.013,'2200.00'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00039'
S21.G00.51.011,'027'
S21.G00.51.013,'3529.09'
S21.G00.78.001,'02'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'3704.16'
S21.G00.81.001,'076'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'3704.16'
S21.G00.81.004,'572.29'
S21.G00.81.007,'15.45'
S21.G00.78.001,'03'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'4542.73'
S21.G00.79.001,'01'
S21.G00.79.004,'1747.24'
S21.G00.81.001,'045'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'4542.73'
S21.G00.81.004,'24.99'
S21.G00.81.007,'0.55'
S21.G00.81.001,'049'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'4542.73'
S21.G00.81.004,'22.71'
S21.G00.81.007,'0.50'
S21.G00.81.001,'068'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'4542.73'
S21.G00.81.004,'13.63'
S21.G00.81.007,'0.30'
S21.G00.81.001,'074'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'4542.73'
S21.G00.81.004,'156.72'
S21.G00.81.007,'3.45'
S21.G00.81.001,'075'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'4542.73'
S21.G00.81.004,'317.99'
S21.G00.81.007,'7.00'
S21.G00.81.001,'076'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'4542.73'
S21.G00.81.004,'104.48'
S21.G00.81.007,'2.30'
S21.G00.81.001,'100'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'4542.73'
S21.G00.81.004,'0.73'
S21.G00.81.007,'0.02'
S21.G00.81.001,'105'
S21.G00.81.004,'680.43'
S21.G00.81.001,'128'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'4542.73'
S21.G00.81.004,'45.43'
S21.G00.81.007,'1.00'
S21.G00.81.001,'130'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'4542.73'
S21.G00.81.004,'26.80'
S21.G00.81.007,'0.59'
S21.G00.78.001,'04'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'4516.34'
S21.G00.81.001,'072'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'4516.34'
S21.G00.81.004,'415.50'
S21.G00.81.007,'9.20'
S21.G00.81.001,'079'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'4516.34'
S21.G00.81.004,'22.58'
S21.G00.81.007,'0.50'
S21.G00.78.001,'05'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'54.06'
S21.G00.81.001,'071'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'54.06'
S21.G00.81.004,'4.32'
S21.G00.81.007,'8.00'
S21.G00.78.001,'07'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'4542.73'
S21.G00.81.001,'040'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'4542.73'
S21.G00.81.004,'183.98'
S21.G00.81.007,'4.05'
S21.G00.81.001,'048'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'4542.73'
S21.G00.81.004,'6.81'
S21.G00.81.007,'0.15'
S21.G00.78.001,'31'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'0.00'
S21.G00.78.005,'13'
S21.G00.79.001,'11'
S21.G00.79.004,'3704.16'
S21.G00.79.001,'13'
S21.G00.79.004,'838.57'
S21.G00.81.001,'059'
S21.G00.81.004,'24.53'
S21.G00.78.001,'31'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'0.00'
S21.G00.78.005,'11'
S21.G00.79.001,'18'
S21.G00.79.004,'3666.00'
S21.G00.79.001,'20'
S21.G00.79.004,'0.00'
S21.G00.81.001,'059'
S21.G00.81.004,'83.58'
S21.G00.78.001,'57'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'4542.73'
S21.G00.81.001,'081'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'4542.73'
S21.G00.81.004,'90.85'
S21.G00.81.005,'44109'
S21.G00.81.007,'2.00'
S21.G00.86.001,'07'
S21.G00.86.002,'02'
S21.G00.86.003,'31'
S21.G00.86.005,'00039'
S21.G00.30.001,'1940894067247'
S21.G00.30.002,'LUCHEL'
S21.G00.30.003,'LUCHEL'
S21.G00.30.004,'Julien'
S21.G00.30.005,'01'
S21.G00.30.006,'02081994'
S21.G00.30.007,'SAINT MANDE'
S21.G00.30.008,'9 avenue des Magnolias'
S21.G00.30.009,'44300'
S21.G00.30.010,'NANTES'
S21.G00.30.013,'01'
S21.G00.30.014,'94'
S21.G00.30.015,'FR'
S21.G00.30.017,'La Patouillerie 2'
S21.G00.30.018,'julien.luchel@gmail.com'
S21.G00.30.019,'PIMEN14P9'
S21.G00.40.001,'06032023'
S21.G00.40.002,'06'
S21.G00.40.003,'04'
S21.G00.40.004,'543g'
S21.G00.40.006,'Chargé de Recrutement'
S21.G00.40.007,'01'
S21.G00.40.008,'99'
S21.G00.40.009,'00043'
S21.G00.40.011,'10'
S21.G00.40.012,'151.67'
S21.G00.40.013,'151.67'
S21.G00.40.014,'10'
S21.G00.40.016,'99'
S21.G00.40.017,'1413'
S21.G00.40.018,'200'
S21.G00.40.019,'44526247000153'
S21.G00.40.020,'200'
S21.G00.40.024,'99'
S21.G00.40.026,'99'
S21.G00.40.036,'03'
S21.G00.40.037,'03'
S21.G00.40.039,'200'
S21.G00.40.040,'745BC'
S21.G00.40.043,'0.55'
S21.G00.70.004,'AP2019170'
S21.G00.70.005,'03NC'
S21.G00.70.012,'13'
S21.G00.70.013,'11'
S21.G00.70.004,'AS2019168'
S21.G00.70.005,'01EP'
S21.G00.70.012,'11'
S21.G00.70.013,'9'
S21.G00.71.002,'RUAA'
S21.G00.50.001,'31082023'
S21.G00.50.002,'1838.83'
S21.G00.50.003,'01'
S21.G00.50.004,'1731.47'
S21.G00.50.006,'5.10'
S21.G00.50.007,'01'
S21.G00.50.008,'275977647'
S21.G00.50.009,'93.78'
S21.G00.50.013,'1838.83'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00043'
S21.G00.51.011,'001'
S21.G00.51.013,'2253.55'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00043'
S21.G00.51.011,'002'
S21.G00.51.013,'2253.55'
S21.G00.53.001,'02'
S21.G00.53.002,'35.00'
S21.G00.53.003,'10'
S21.G00.53.001,'01'
S21.G00.53.002,'31.00'
S21.G00.53.003,'40'
S21.G00.53.001,'01'
S21.G00.53.002,'116.67'
S21.G00.53.003,'10'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00043'
S21.G00.51.011,'003'
S21.G00.51.013,'2253.55'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00043'
S21.G00.51.011,'010'
S21.G00.51.013,'2100.00'
S21.G00.51.001,'01082023'
S21.G00.51.002,'31082023'
S21.G00.51.010,'00043'
S21.G00.51.011,'027'
S21.G00.51.013,'1743.63'
S21.G00.54.001,'09'
S21.G00.54.002,'25.00'
S21.G00.54.003,'01082023'
S21.G00.54.004,'31082023'
S21.G00.78.001,'02'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'2253.55'
S21.G00.81.001,'076'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2253.55'
S21.G00.81.004,'348.17'
S21.G00.81.007,'15.45'
S21.G00.78.001,'03'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'2253.55'
S21.G00.79.001,'01'
S21.G00.79.004,'1747.24'
S21.G00.81.001,'018'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2253.55'
S21.G00.81.004,'-237.53'
S21.G00.81.001,'045'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2253.55'
S21.G00.81.004,'12.39'
S21.G00.81.007,'0.55'
S21.G00.81.001,'049'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2253.55'
S21.G00.81.004,'11.27'
S21.G00.81.007,'0.50'
S21.G00.81.001,'068'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2253.55'
S21.G00.81.004,'6.76'
S21.G00.81.007,'0.30'
S21.G00.81.001,'074'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2253.55'
S21.G00.81.004,'77.75'
S21.G00.81.007,'3.45'
S21.G00.81.001,'075'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2253.55'
S21.G00.81.004,'157.75'
S21.G00.81.007,'7.00'
S21.G00.81.001,'076'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2253.55'
S21.G00.81.004,'51.83'
S21.G00.81.007,'2.30'
S21.G00.81.001,'100'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2253.55'
S21.G00.81.004,'0.36'
S21.G00.81.007,'0.02'
S21.G00.81.001,'105'
S21.G00.81.004,'225.81'
S21.G00.81.001,'106'
S21.G00.81.003,'2253.55'
S21.G00.81.004,'-54.31'
S21.G00.81.001,'128'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2253.55'
S21.G00.81.004,'22.54'
S21.G00.81.007,'1.00'
S21.G00.81.001,'130'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2253.55'
S21.G00.81.004,'13.30'
S21.G00.81.007,'0.59'
S21.G00.78.001,'04'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'2261.15'
S21.G00.81.001,'072'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2261.15'
S21.G00.81.004,'208.03'
S21.G00.81.007,'9.20'
S21.G00.81.001,'079'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2261.15'
S21.G00.81.004,'11.31'
S21.G00.81.007,'0.50'
S21.G00.78.001,'05'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'47.88'
S21.G00.81.001,'071'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'47.88'
S21.G00.81.004,'3.83'
S21.G00.81.007,'8.00'
S21.G00.78.001,'07'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'2253.55'
S21.G00.81.001,'040'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2253.55'
S21.G00.81.004,'91.27'
S21.G00.81.007,'4.05'
S21.G00.81.001,'048'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2253.55'
S21.G00.81.004,'3.38'
S21.G00.81.007,'0.15'
S21.G00.78.001,'31'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'0.00'
S21.G00.78.005,'13'
S21.G00.79.001,'11'
S21.G00.79.004,'2253.55'
S21.G00.79.001,'13'
S21.G00.79.004,'0.00'
S21.G00.81.001,'059'
S21.G00.81.004,'12.16'
S21.G00.78.001,'31'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'0.00'
S21.G00.78.005,'11'
S21.G00.79.001,'18'
S21.G00.79.004,'3666.00'
S21.G00.79.001,'20'
S21.G00.79.004,'0.00'
S21.G00.81.001,'059'
S21.G00.81.004,'83.58'
S21.G00.78.001,'57'
S21.G00.78.002,'01082023'
S21.G00.78.003,'31082023'
S21.G00.78.004,'2253.55'
S21.G00.81.001,'081'
S21.G00.81.002,'78861779300013'
S21.G00.81.003,'2253.55'
S21.G00.81.004,'45.07'
S21.G00.81.005,'44109'
S21.G00.81.007,'2.00'
S21.G00.86.001,'07'
S21.G00.86.002,'02'
S21.G00.86.003,'6'
S21.G00.86.005,'00043'
S21.G00.30.001,'1910928134256'
S21.G00.30.002,'MELON'
S21.G00.30.003,'MELON'
S21.G00.30.004,'Alexandre'
S21.G00.30.005,'01'
S21.G00.30.006,'07091991'
S21.G00.30.007,'DREUX'
S21.G00.30.008,'24 Rue des Tanneurs'
S21.G00.30.009,'44220'
S21.G00.30.010,'COUERON'
S21.G00.30.013,'01'
S21.G00.30.014,'28'
S21.G00.30.015,'FR'
S21.G00.30.018,'alexandremelon@outlook.fr'
S21.G00.30.019,'PIMEN14P2'
S21.G00.40.001,'20102014'
S21.G00.40.002,'04'
S21.G00.40.003,'01'
S21.G00.40.004,'374D'
S21.G00.40.006,'Manager d'Agence'
S21.G00.40.007,'01'
S21.G00.40.008,'99'
S21.G00.40.009,'00035'
S21.G00.40.011,'10'
S21.G00.40.012,'151.67'
S21.G00.40.013,'151.67'
S21.G00.40.014,'10'
S21.G00.40.016,'99'
S21.G00.40.017,'1413'
S21.G00.40.018,'200'
S21.G00.40.019,'44526247000153'
S21.G00.40.020,'200'
S21.G00.40.024,'99'
S21.G00.40.026,'99'
S21.G00.40.036,'03'
S21.G00.40.037,'03'
S21.G00.40.039,'200'
S21.G00.40.040,'745BC'
S21.G00.40.043,'0.55'
S21.G00.60.001,'03'
S21.G00.60.002,'30072023'
S21.G00.60.003,'04082023'
S21.G00.60.004,'01'
S21.G00.60.005,'31072023'
S21.G00.60.006,'29092023'
S21.G00.60.007,'FR7630056009230923001886707'
